#1:time pb [s], 2:l0m0 3. l1m-1 4. l1m0 5. l1m1 6. l2m-2 7. l2m-1 8. l2m0 9. l2m1 10. l2m2
1.0000000000e-02 3.9757025053e+03 -5.2297197557e-06 6.0354599327e-06 -5.4900362729e-04 1.4611141384e-06 -6.9048382467e-07 3.0822226740e-01 2.5320836564e-07 1.4120163628e-04
1.1000000000e-02 3.0667851923e+03 -4.6470951581e-06 3.5318678783e-05 -3.1439817447e-04 4.1224226776e-06 -2.4064286330e-07 2.3776612422e-01 -5.1870569723e-06 9.2765641843e-05
1.2000000000e-02 3.3945891117e+03 -1.1537191821e-05 1.1356283858e-04 -3.0521863403e-04 1.3766805921e-05 -1.7990814784e-06 2.6319489746e-01 -1.0320509930e-05 -5.8914916553e-05
1.3000000000e-02 3.4636663497e+03 -2.7670531947e-05 1.0289982504e-04 -2.2996997352e-04 1.2264297550e-05 -4.1922989293e-06 2.6866691723e-01 7.2471059105e-07 1.0327991800e-04
1.4000000000e-02 3.5014035388e+03 -2.6742631576e-05 5.8132577431e-04 -6.2386366154e-04 8.0110129286e-05 -1.8661446418e-05 2.7215180369e-01 6.7345003635e-05 -1.4387570663e-02
1.5000000000e-02 3.5508383559e+03 1.7657730817e-06 5.7860586895e-03 -1.2250726146e-05 4.8793312934e-04 -7.1411300339e-06 2.7593663170e-01 2.4040347346e-05 -5.1283157029e-05
1.6000000000e-02 3.5478469959e+03 -2.2606333241e-05 6.6711238287e-03 7.4405984739e-04 5.4990340228e-04 -3.7671779856e-05 2.7580541090e-01 -1.2197176127e-05 4.7503156691e-03
1.7000000000e-02 3.5481202760e+03 2.7303621222e-05 7.9092846544e-03 4.6441465597e-04 6.0568877800e-04 -5.1784784939e-05 2.7398001068e-01 4.8256116824e-05 -1.2498007987e-03
1.8000000000e-02 3.5631832905e+03 -5.5785620114e-05 8.5683852158e-03 1.9232974543e-03 6.1307834268e-04 -8.2399628904e-06 2.7619659291e-01 -9.7569269415e-05 1.4548390114e-03
1.9000000000e-02 3.6210664899e+03 -4.4989697734e-05 1.2233915213e-02 2.5494649507e-03 7.9897079088e-04 7.4877811805e-05 2.8064225602e-01 -3.6720279345e-04 -2.1670945086e-03
2.0000000000e-02 3.6510005579e+03 -1.6967984396e-04 1.6925768263e-02 1.6413057524e-02 1.1367110680e-03 7.7488254698e-05 2.6411035385e-01 -1.5370118158e-03 -7.4345868228e-02
2.1000000000e-02 3.6442821416e+03 2.8004313986e-05 1.6740826453e-02 5.0286689912e-03 1.0712654144e-03 -1.8133189567e-05 2.9088639529e-01 -7.3189146077e-04 2.3324025425e-03
2.2000000000e-02 3.7412537568e+03 -6.2981768129e-04 3.1051292978e-02 -5.4082159447e-02 1.5332353847e-03 -2.0371578911e-05 -2.1711661445e-01 3.0557906357e-03 -4.4647642752e-01
2.3000000000e-02 3.6631907596e+03 4.6858337002e-05 2.3779174529e-02 9.8964666730e-03 1.5411557217e-03 9.2529792861e-06 2.9419543846e-01 -1.6156333263e-03 1.5713030547e-02
2.4000000000e-02 3.6613584899e+03 8.0417913390e-06 2.6248126015e-02 2.3144475065e-02 1.9960968419e-03 6.9566992791e-05 1.0652195603e-01 -1.1597193126e-03 -2.4783959752e-01
2.5000000000e-02 3.6460081794e+03 -1.3171935539e-04 2.8785359618e-02 6.0028089836e-03 1.7789307148e-03 -3.5113937008e-05 2.8486329482e-01 -1.1165316205e-03 -2.0304669750e-03
2.6000000000e-02 3.6509964782e+03 -2.6338825222e-04 3.3355211831e-02 4.9421140980e-03 1.7648454432e-03 -1.0527254507e-04 2.7827660305e-01 -1.4889759467e-03 -2.1965246778e-03
2.7000000000e-02 3.6437076744e+03 1.6380956643e-04 3.1775223370e-02 -9.1975055130e-03 1.9824244271e-03 5.7035138434e-05 2.9055890215e-01 8.3910736882e-04 3.5950586822e-03
2.8000000000e-02 3.6629126870e+03 -9.3889197366e-05 3.4730379787e-02 3.1970712652e-03 1.9937004005e-03 -1.0327267883e-04 2.6011968405e-01 -8.8533557584e-04 -1.0838422512e-02
2.9000000000e-02 3.6529906785e+03 4.1572392841e-05 3.2030531201e-02 -2.2431117218e-03 1.8341402034e-03 -1.5843834313e-05 2.8282599421e-01 -1.0697766349e-04 -5.7109051967e-03
2.9740359501e-02 3.6490434844e+03 2.1334453120e-04 3.0194071170e-02 -3.4696645432e-03 1.8512530178e-03 -2.0834079990e-05 2.8210722052e-01 1.1475221240e-04 -7.2529488287e-03
3.0000000000e-02 3.6351668022e+03 2.6749422881e-03 3.4399447910e-02 1.7416444723e-01 4.1522106250e-03 2.0761943846e-03 6.2073449591e-01 -1.6360129564e-02 3.8162476356e-01
3.1000000000e-02 3.6541205469e+03 1.2206113694e-04 2.7762748554e-02 -3.3326634255e-03 1.8503273009e-03 4.5914179779e-05 2.4825448997e-01 6.9011472162e-04 -1.0487671073e-02
3.2000000000e-02 3.6439164969e+03 1.6527484543e-04 2.3284808455e-02 -8.6878780612e-03 1.7036345306e-03 5.3149126380e-05 2.7559173646e-01 8.4709593321e-04 -1.6586942489e-03
3.3000000000e-02 3.6416966181e+03 2.7388203453e-04 2.4013196478e-02 -4.4357468122e-03 1.9366547721e-03 2.0370609100e-04 2.6591031316e-01 9.5192373454e-04 -1.9103972297e-03
3.4000000000e-02 3.6432446984e+03 4.8176497352e-04 2.4138098408e-02 -4.1300570187e-03 2.1585302532e-03 3.3916889419e-04 2.6389382823e-01 9.3365965725e-04 -1.7842801594e-03
3.5000000000e-02 3.6437251961e+03 8.0084055492e-05 2.1119209098e-02 -1.8168099666e-02 1.8475562353e-03 3.5220562713e-04 2.7025508792e-01 3.7732882735e-03 1.4780818190e-02
3.6000000000e-02 3.6455314599e+03 9.4554870944e-05 2.4840723321e-02 -1.0552038293e-02 1.9472953010e-03 6.5610333445e-04 2.3797682527e-01 2.5472822570e-03 -4.9519088755e-02
3.7000000000e-02 3.6449519537e+03 -9.6805557912e-04 2.8787697119e-02 -5.7270022885e-03 1.4580255687e-03 5.6335578424e-04 2.1771279313e-01 5.9324567160e-03 7.9157712808e-02
3.8000000000e-02 3.6668672216e+03 6.1998625990e-02 9.2811001950e-02 1.1687465090e+00 1.7810312697e-02 1.0156662681e-02 -1.1423943049e+00 -1.7599258248e-01 1.2105009382e+01
3.9000000000e-02 3.6409896469e+03 -7.7348807367e-03 3.3045948853e-02 -7.4994292941e-02 -3.5547276698e-03 -8.6759932532e-04 1.7975307550e-01 1.3958228784e-03 -8.7013522018e-02
4.0000000000e-02 3.6425334753e+03 -2.3846580921e-02 3.5625343408e-02 -2.7329735921e-01 -1.5969885204e-02 -5.6993443020e-03 1.2325499219e-01 3.1597248092e-03 -2.0487528130e-01
4.1000000000e-02 3.6454586803e+03 -5.7375426504e-02 4.7996555318e-02 -7.3377701990e-01 -4.5009194801e-02 -1.4114743456e-02 8.4022991637e-02 1.3867404364e-02 -7.3508080304e-01
4.2000000000e-02 3.6266929418e+03 -2.2877084436e-01 1.1560072888e-01 2.7713414433e+00 -1.6304021677e-02 -3.1282651196e-02 -2.7233089600e+00 -1.1192713941e-02 3.2719406803e+00
4.3000000000e-02 3.6068016409e+03 -1.5111089162e-01 1.8683223882e-01 -2.7025500376e+00 -1.3132890271e-01 4.4830001428e-02 4.4852662611e-02 1.6972891583e-01 -2.8012334177e+00
4.4000000000e-02 3.5931377676e+03 -1.6054192037e-01 2.4145658103e-01 -3.3418821508e+00 -8.7334485653e-02 1.2962064425e-01 -7.5953235678e-02 1.7235594562e-01 -3.0051177754e+00
4.5000000000e-02 3.5779236033e+03 -2.3288801846e-01 7.3162271469e-01 -6.1003112138e+00 -1.2546375475e-01 3.0663192557e-01 -8.0695419015e-01 6.9083707393e-02 -3.1261016600e+00
4.6000000000e-02 3.5664793468e+03 -1.2905148170e-02 5.6456363078e-02 8.4833718502e-02 6.3744926136e-02 9.0822531389e-02 3.6453219527e-01 -1.2501310843e-01 6.7071241076e-01
4.7000000000e-02 3.5657359544e+03 7.5542145197e-02 1.5883210580e-01 1.2967671430e+00 5.2270869391e-02 9.3718190026e-02 8.2663045950e-01 -6.5540263750e-02 6.2339132325e-01
4.7304123208e-02 3.5699700607e+03 6.0007643747e-02 1.2695158809e-01 1.1461350186e+00 -8.5078877500e-02 2.0610958114e-02 6.1455458025e-01 6.5225224946e-02 -1.6214407749e+00
4.8000000000e-02 3.5951926750e+03 1.7625807234e-01 -1.1823031197e-01 -2.7011562707e+00 -8.6885064486e-01 5.6336741654e-02 -2.6079338315e+00 7.7515866147e-01 -1.5870414022e+01
4.9000000000e-02 3.5982163315e+03 1.6671220710e-01 3.5861379940e-01 5.4322699436e+00 -8.6162607128e-02 9.6768613270e-02 -1.8816398344e+00 1.9568026867e-01 -4.1377124870e+00
5.0000000000e-02 3.5935141970e+03 -1.0132648629e-01 5.9304971705e-01 -1.4699419378e+00 -3.5895517514e-01 3.0593999788e-01 -2.8213977415e+00 4.4632842526e-01 -1.2633529178e+01
5.1000000000e-02 3.6183157365e+03 -1.1575594982e-01 6.1215605300e-01 1.2700205622e+00 -4.0811282542e-01 1.8432080081e-01 -7.1479674962e-01 1.4331952892e-01 -1.1112342497e+01
5.2000000000e-02 3.6203179237e+03 -3.7697374518e-01 1.5867225741e-01 -1.6263850959e+00 -1.2234418034e-01 4.3273386251e-02 -3.8493904780e+00 2.5054011307e-01 -7.4836145573e+00
5.3000000000e-02 3.6166923317e+03 -6.0159767267e-01 6.1910426700e-01 -7.3631668919e-01 4.8329332960e-01 -2.0345879919e-01 -4.0512297684e+00 -2.9970031954e-01 1.2200617798e+00
5.4000000000e-02 3.6359939943e+03 -9.7568382760e-01 4.2889180533e-01 -6.2995054847e-01 6.5767653717e-01 -1.3030648746e+00 -7.6770175431e-01 -1.8643651024e-01 8.6390463972e+00
5.5000000000e-02 3.6319098940e+03 -6.8113129819e-01 2.0270411062e-01 -2.3645440796e+00 7.8640346661e-01 -6.9503611012e-01 -3.1201588821e+00 -5.6954551342e-01 9.1618073052e+00
5.6000000000e-02 3.6387221005e+03 -1.0345570707e+00 8.6427771831e-01 -1.8774125584e+00 8.9397797446e-01 -9.7928832495e-01 2.4351749319e+00 -5.2744585193e-01 1.0155114154e+01
5.7000000000e-02 3.6425697271e+03 -8.8644754359e-01 -6.0129106793e-01 -1.1991135082e-02 8.2640879289e-01 -8.4747492986e-01 5.0599468725e+00 -1.6806503338e-01 1.3602431876e+01
5.8000000000e-02 3.6323640271e+03 -8.4399798973e-01 -1.6191392014e+00 -6.3688665347e-01 6.0414374034e-01 -2.3065161501e-01 2.3977438031e+00 -3.8911959922e-01 8.3013782361e+00
5.9000000000e-02 3.6414896354e+03 -8.3505873373e-01 1.1238185145e+00 -5.6426750069e-02 1.7218401203e-01 1.7770722562e-01 5.0249487687e+00 4.6428347623e-01 8.9871778225e-01
6.0000000000e-02 3.6400745843e+03 -8.7561427558e-01 1.1280615604e+00 -2.8740463308e-01 -5.2978293805e-01 5.1888342988e-01 2.4104010859e+00 3.9378835656e-01 -9.5785714488e+00
6.1000000000e-02 3.6418582523e+03 -7.1819596846e-01 -1.5157245372e+00 -2.9523639627e-01 -2.3517901174e-01 4.7847735829e-01 7.4314153965e-01 9.3045577608e-01 -6.4615629615e+00
6.2000000000e-02 3.6392977006e+03 -1.4344282492e-01 -1.6457577941e+00 2.2900883864e+00 -2.1635526727e-01 3.9103305325e-01 7.4931608179e-01 9.2242410658e-01 -1.0781701729e+01
6.3000000000e-02 3.6379819467e+03 -5.8786276450e-01 3.9910258591e-01 -5.1614537720e-01 -1.2454799825e-01 8.0429874503e-01 -4.7700376473e+00 4.1901136633e-01 -9.4982221107e+00
6.4000000000e-02 3.6326415996e+03 -5.6926543277e-01 1.5928234453e+00 -1.6469177948e+00 1.0030770118e-01 7.3896469423e-01 -5.1491546167e+00 2.9143837956e-01 -1.1676008370e+01
6.5000000000e-02 3.6344486923e+03 -4.0235713018e-01 2.0497820950e-01 6.5702415980e-02 5.5948948499e-01 2.1104664291e-01 -8.6900111128e+00 6.5797580619e-01 -7.3793546357e+00
6.5074163134e-02 3.6341668905e+03 -3.3818371203e-01 -1.0132498860e+00 6.6128079292e-01 4.6419156155e-01 -1.9017133056e-03 -8.6507146228e+00 4.6433331324e-01 -7.4460227737e+00
6.6000000000e-02 3.6307860717e+03 -2.1112147234e-01 -1.0113842919e+00 -7.2682359664e-01 9.6767181316e-01 -7.4867519165e-01 -1.3193166126e+00 3.0811555852e-01 1.8429046586e+00
6.7000000000e-02 3.6330771305e+03 -1.3453342437e+00 -2.7139127989e-01 -1.1650096525e+00 7.2668269615e-01 -1.2891981620e+00 -3.8888162297e+00 -4.2471470766e-01 -1.0843848515e+00
6.8000000000e-02 3.6254329911e+03 -3.2820046531e-01 1.7966955927e+00 -2.0413809430e+00 9.5652278307e-01 -1.4672751284e+00 -4.3953407019e+00 -5.6892854735e-01 5.2669092788e+00
6.9000000000e-02 3.6261210978e+03 -2.3373137329e-01 2.3630001164e+00 -3.8043077441e+00 3.8509578118e-01 -1.1087874652e+00 -7.7124011913e-01 6.6102786734e-02 7.6091809043e+00
7.0000000000e-02 3.6263476618e+03 4.5979437484e-01 1.0470336099e+00 -2.9056140996e+00 7.9354365457e-01 -1.3350467294e+00 1.9763119743e+00 -1.5686194430e+00 1.0058156786e+01
7.1000000000e-02 3.6262426097e+03 -7.9046361331e-01 5.7687683189e-02 -4.1759859693e+00 -3.1012422479e-01 -7.9849437669e-01 6.5046349902e+00 2.5028946719e-02 2.5002465851e+00
